,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.611283159201,-6.367532908343749,20190725195228
1,2,4.0,aws,Memory,0.252,-0.656517872453,-2.60522965259127,20190725195229
2,3,8.0,aws,CPU,0.34,-0.7395748534449998,-2.175220157191176,20190725195519
3,4,2.0,aws,General,0.096,-0.606855413302,-6.321410555229167,20190725195621
4,5,2.0,google,General,0.095,-0.49379365312699997,-5.197827927652631,20190725195754
5,6,2.0,aws,General,0.096,-0.60849347192,-6.338473665833334,20190725195955
6,7,2.0,aws,General,0.096,-0.608782842958,-6.341487947479167,20190725200020
