,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.603841675426,-6.290017452354166,20190724141713
1,2,4.0,aws,Memory,0.252,-0.657114287522,-2.6075963790555554,20190724142020
2,3,2.0,aws,General,0.096,-0.606176876194,-6.314342460354166,20190724142300
3,4,8.0,aws,General,0.384,-0.654783197379,-1.7051645765078125,20190724142553
4,5,2.0,google,General,0.095,-0.489437042743,-5.151968870978947,20190724142844
5,6,2.0,aws,CPU,0.085,-0.680977926204,-8.011505014164705,20190724143052
