,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,google,General,0.095,-0.468857119747,-4.9353381026,20190726030028
1,2,4.0,google,Memory,0.2368,-0.521665871363,-2.2029808756883447,20190726030252
2,3,2.0,google,General,0.095,-0.48998711351800006,-5.157759089663158,20190726030458
3,4,2.0,google,General,0.095,-0.4756143137950001,-5.0064664610000005,20190726030723
4,5,2.0,google,General,0.095,-0.49556366502,-5.216459631789474,20190726030948
5,6,8.0,google,General,0.38,-0.501254735643,-1.3190914095868422,20190726031213
6,7,2.0,google,Memory,0.1184,-0.47965235478999996,-4.051117861402027,20190726031427
7,8,2.0,google,General,0.095,-0.4883996603,-5.141049055789473,20190726031725
