1563385554,nan,-1,20000,0,0
1563385557,nan,-1,19999,1,0
1563385560,nan,-1,19999,1,0
1563385563,nan,-1,19999,1,0
1563385566,nan,-1,19999,1,0
1563385570,nan,-1,19999,1,0
1563385573,nan,-1,19999,1,0
1563385576,nan,-1,19999,1,0
1563385579,nan,-1,19999,1,0
1563385582,nan,-1,19999,1,0
1563385585,nan,-1,19999,1,0
1563385588,nan,-1,19999,1,0
1563385591,nan,-1,19999,1,0
1563385594,nan,-1,19999,1,0
1563385597,nan,-1,19999,1,0
1563385600,nan,-1,19999,1,0
1563385604,nan,-1,19999,1,0
1563385607,nan,-1,19999,1,0
1563385610,nan,-1,19999,1,0
1563385613,nan,-1,19999,1,0
1563385616,nan,-1,19999,1,0
1563385619,nan,-1,19999,1,0
1563385622,nan,-1,19999,1,0
1563385625,nan,-1,19999,1,0
1563385629,nan,-1,19999,1,0
1563385632,nan,-1,19999,1,0
1563385635,nan,-1,19999,1,0
1563385639,nan,-1,19999,1,0
1563385642,nan,-1,19999,1,0
1563385645,nan,-1,19999,1,0
1563385648,nan,-1,19999,1,0
1563385651,nan,-1,19999,1,0
1563385654,nan,-1,19999,1,0
1563385657,nan,-1,19999,1,0
1563385660,nan,-1,19999,1,0
1563385663,nan,-1,19999,1,0
1563385666,nan,-1,19999,1,0
1563385670,nan,-1,19999,1,0
1563385673,nan,-1,19999,1,0
1563385676,nan,-1,19999,1,0
1563385679,nan,-1,19999,1,0
1563385682,nan,-1,19999,1,0
1563385685,-6.359441,0,19999,0,1
1563385688,-6.359441,0,19998,1,1
1563385691,-6.359441,0,19998,1,1
1563385694,-6.359441,0,19998,0,1
1563385698,-6.359441,0,19997,1,1
1563385701,-6.359441,0,19997,1,1
1563385704,-6.359441,0,19997,0,1
1563385707,-6.359441,0,19996,1,1
1563385710,-6.359441,0,19996,1,1
1563385713,-6.359441,0,19996,1,1
1563385716,-6.359441,0,19996,1,1
1563385719,-6.359441,0,19996,1,1
1563385722,-6.359441,0,19996,1,1
1563385725,-6.359441,0,19996,1,1
1563385729,-6.359441,0,19996,1,1
1563385732,-6.359441,0,19996,1,1
1563385735,-6.359441,0,19996,1,1
1563385738,-6.359441,0,19996,1,1
1563385741,-6.359441,0,19996,1,1
1563385744,-6.359441,0,19996,1,1
1563385747,-6.359441,0,19996,1,1
1563385750,-6.359441,0,19996,1,1
1563385753,-6.359441,0,19996,1,1
1563385756,-6.359441,0,19996,1,1
1563385760,-6.359441,0,19996,1,1
1563385763,-6.359441,0,19996,1,1
1563385766,-6.359441,0,19996,1,1
1563385769,-6.359441,0,19996,1,1
1563385772,-6.359441,0,19996,1,1
1563385775,-6.359441,0,19996,1,1
1563385778,-6.359441,0,19996,1,1
1563385781,-6.359441,0,19996,1,1
1563385784,-6.359441,0,19996,1,1
1563385787,-6.359441,0,19996,1,1
1563385790,-6.359441,0,19996,1,1
1563385794,-6.359441,0,19996,1,1
1563385797,-6.359441,0,19996,1,1
1563385800,-6.359441,0,19996,1,1
1563385803,-6.359441,0,19996,1,1
1563385806,-6.359441,0,19996,1,1
1563385809,-6.359441,0,19996,1,1
1563385812,-6.359441,0,19996,1,1
1563385815,-6.359441,0,19996,1,1
1563385818,-6.359441,0,19996,1,1
1563385821,-6.359441,0,19996,1,1
1563385825,-6.359441,0,19996,1,1
1563385828,-6.359441,0,19996,0,2
1563385832,-6.359441,0,19996,1,2
1563385835,-6.359441,0,19996,1,2
1563385838,-6.359441,0,19996,1,2
1563385841,-6.359441,0,19996,0,2
1563385845,-6.359441,0,19996,1,2
1563385848,-6.359441,0,19996,1,2
1563385851,-6.359441,0,19996,0,2
1563385855,-6.359441,0,19996,1,2
1563385858,-6.359441,0,19996,1,2
1563385861,-6.359441,0,19996,0,2
1563385865,-6.359441,0,19996,1,2
1563385868,-6.359441,0,19996,1,2
1563385871,-6.359441,0,19996,0,2
1563385875,-6.359441,0,19996,1,2
1563385878,-6.359441,0,19996,1,2
1563385881,-6.359441,0,19996,1,2
1563385884,-6.359441,0,19996,1,2
1563385888,-6.359441,0,19996,1,2
1563385891,-6.359441,0,19996,1,2
1563385894,-6.359441,0,19996,1,2
1563385897,-6.359441,0,19996,1,2
1563385900,-6.359441,0,19996,1,2
1563385903,-6.359441,0,19996,1,2
1563385906,-6.359441,0,19996,1,2
1563385909,-6.359441,0,19996,1,2
1563385912,-6.359441,0,19996,1,2
1563385915,-6.359441,0,19996,1,2
1563385919,-6.359441,0,19996,1,2
1563385922,-6.359441,0,19996,1,2
1563385925,-6.359441,0,19996,1,2
1563385928,-6.359441,0,19996,1,2
1563385931,-6.359441,0,19996,1,2
1563385934,-6.359441,0,19996,1,2
1563385937,-6.359441,0,19996,1,2
1563385940,-6.359441,0,19996,1,2
1563385943,-6.359441,0,19996,1,2
1563385946,-6.359441,0,19996,1,2
1563385950,-6.359441,0,19996,1,2
1563385953,-6.359441,0,19996,1,2
