,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,google,General,0.095,-0.490109387298,-5.159046182084211,20190717163642
1,2,4.0,google,Memory,0.2368,-0.510351495406,-2.1552005718158784,20190717163644
2,3,8.0,google,CPU,0.2836,-0.510507732886,-1.8000977887376588,20190717163647
3,4,2.0,google,Memory,0.1184,-0.491399584644,-4.150334329763513,20190717163855
4,5,8.0,google,General,0.38,-0.469467944624,-1.235441959536842,20190717163907
5,6,2.0,google,General,0.095,-0.49581934027599994,-5.219150950273684,20190717163835
