,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.608719645675,-6.3408296424479165,20190725192222
1,2,4.0,aws,Memory,0.252,-0.653840669412,-2.594605831,20190725192225
2,3,8.0,aws,CPU,0.34,-0.7400279865579998,-2.176552901641176,20190725192515
3,4,2.0,google,General,0.095,-0.48909104747399995,-5.148326815515789,20190725192534
4,5,4.0,aws,General,0.192,-0.650231460555,-3.386622190390625,20190725192755
5,6,2.0,aws,CPU,0.085,-0.6883553505530001,-8.0982982418,20190725192805
6,7,2.0,aws,CPU,0.085,-0.674917591434,-7.9402069580470584,20190725193059
7,8,2.0,google,CPU,0.0709,-0.485476755895,-6.847344935049365,20190725193121
