,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.609122070096,-6.3450215635,20190725170443
1,2,4.0,aws,Memory,0.252,-0.653359022595,-2.592694534107143,20190725170446
2,3,8.0,aws,CPU,0.34,-0.73128344882,-2.1508336729999997,20190725170752
3,4,2.0,google,General,0.095,-0.486334734521,-5.119312994957895,20190725170814
4,5,2.0,aws,CPU,0.085,-0.677680542246,-7.972712261717647,20190725171049
5,6,2.0,google,CPU,0.0709,-0.477232494646,-6.731064804598025,20190725171100
6,7,2.0,google,CPU,0.0709,-0.481378703458,-6.789544477545839,20190725171342
