,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.609463762397,-6.348580858302083,20190717195411
1,2,4.0,aws,Memory,0.252,-0.6559680637,-2.603047871825397,20190717195706
2,3,8.0,aws,General,0.384,-0.646724015599,-1.684177123955729,20190717200044
3,4,2.0,aws,Memory,0.126,-0.620741825829,-4.926522427214286,20190717200417
4,5,2.0,aws,General,0.096,-0.609001741778,-6.343768143520833,20190717200802
5,6,2.0,google,General,0.095,-0.48396739319099996,-5.094393612536842,20190717201123
6,7,2.0,aws,General,0.096,-0.609826483062,-6.3523591985625005,20190717201339
7,8,2.0,aws,General,0.096,-0.610594045081,-6.360354636260417,20190717201723
