,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.610222406064,-6.3564833965,20190725174140
1,2,4.0,aws,Memory,0.252,-0.652080521254,-2.5876211160873015,20190725174143
2,3,8.0,aws,CPU,0.34,-0.731573686039,-2.1516873118794115,20190725174443
3,4,2.0,google,General,0.095,-0.48331275555100006,-5.087502690010527,20190725174548
4,5,2.0,aws,CPU,0.085,-0.6853892777310001,-8.06340326742353,20190725174748
5,6,8.0,aws,General,0.384,-0.659133745307,-1.7164941284036457,20190725174807
6,7,2.0,google,CPU,0.0709,-0.47858214654,-6.750100797461212,20190725175058
7,8,2.0,aws,CPU,0.085,-0.646557768541,-7.606561982835293,20190725175110
