,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.608658657126,-6.3401943450625,20190724114403
1,2,4.0,aws,Memory,0.252,-0.646529141792,-2.5655918325079368,20190724114720
2,3,2.0,aws,General,0.096,-0.603168062538,-6.2830006514375,20190724115051
3,4,2.0,aws,CPU,0.085,-0.676767524552,-7.961970877082352,20190724115359
4,5,2.0,aws,CPU,0.085,-0.682824889203,-8.033233990623529,20190724115646
5,6,2.0,aws,CPU,0.085,-0.679878360823,-7.998568950858823,20190724115941
6,7,2.0,aws,CPU,0.085,-0.680445309309,-8.005238933047059,20190724120304
