,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.61097184688,-6.364290071666666,20190725185832
1,2,4.0,aws,Memory,0.252,-0.654274415944,-2.5963270473968256,20190725185835
2,3,8.0,aws,CPU,0.34,-0.727751023796,-2.140444187635294,20190725190126
3,4,2.0,google,General,0.095,-0.487538038992,-5.131979357810526,20190725190138
4,5,2.0,aws,CPU,0.085,-0.690962000836,-8.128964715717647,20190725190357
5,6,8.0,aws,General,0.384,-0.659741627312,-1.7180771544583333,20190725190449
