,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.60856802191,-6.339250228229167,20190716213148
1,2,4.0,aws,Memory,0.252,-0.651287795648,-2.5844753795555553,20190716213151
2,3,8.0,aws,CPU,0.34,-0.741365614214,-2.1804871006294118,20190716213154
3,4,2.0,google,General,0.095,-0.482123172918,-5.074980767557895,20190716213455
4,5,8.0,aws,General,0.384,-0.66449113373,-1.7304456607552083,20190716213509
5,6,8.0,google,General,0.38,-0.533590900313,-1.4041865797710527,20190716213648
6,7,2.0,google,General,0.095,-0.47921010208,-5.044316864,20190716213428
