,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.60592956299,-6.311766281145833,20190716223413
1,2,4.0,aws,Memory,0.252,-0.653544895912,-2.5934321266349207,20190716223416
2,3,8.0,aws,CPU,0.34,-0.740820650171,-2.1788842652088234,20190716223419
3,4,2.0,aws,CPU,0.085,-0.682045354577,-8.02406299502353,20190716223702
4,5,2.0,google,General,0.095,-0.481227201537,-5.065549489863158,20190716223726
5,6,2.0,google,General,0.095,-0.490699585348,-5.165258793136842,20190716223620
