,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,google,General,0.095,-0.48155878782,-5.069039871789474,20190726033453
1,2,4.0,google,Memory,0.2368,-0.509798086619,-2.152863541465371,20190726033704
2,3,2.0,google,CPU,0.0709,-0.4759293884,-6.712685308885754,20190726033942
3,4,2.0,google,CPU,0.0709,-0.483458363078,-6.818876771198871,20190726034212
4,5,2.0,google,CPU,0.0709,-0.475773848104,-6.710491510634696,20190726034442
5,6,2.0,google,CPU,0.0709,-0.473370707543,-6.676596721339915,20190726034709
