,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,google,General,0.095,-0.48385748405900003,-5.093236674305263,20190726005144
1,2,4.0,google,Memory,0.2368,-0.517099546944,-2.1836974110810807,20190726005359
2,3,2.0,google,General,0.095,-0.485605848575,-5.111640511315789,20190726005629
3,4,2.0,google,CPU,0.0709,-0.473495115829,-6.67835142212976,20190726005929
4,5,2.0,google,CPU,0.0709,-0.4702530690250001,-6.632624386812412,20190726010253
5,6,2.0,google,CPU,0.0709,-0.483347012257,-6.817306237757404,20190726010525
