,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.608206840659,-6.335487923531249,20190724143358
1,2,4.0,aws,Memory,0.252,-0.650936120529,-2.5830798433690476,20190724143653
2,3,8.0,aws,General,0.384,-0.668131887033,-1.7399267891484373,20190724144024
3,4,2.0,aws,CPU,0.085,-0.678490638319,-7.982242803752941,20190724144351
4,5,2.0,google,CPU,0.0709,-0.471824205911,-6.654784286473906,20190724144710
5,6,2.0,aws,CPU,0.085,-0.681909635309,-8.02246629775294,20190724144940
6,7,2.0,aws,CPU,0.085,-0.682327920433,-8.027387299211764,20190724145251
7,8,2.0,aws,CPU,0.085,-0.675307888755,-7.9447986912352935,20190724145559
