,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.606725309704,-6.3200553094166665,20190725201705
1,2,4.0,aws,Memory,0.252,-0.663370705836,-2.632423435857143,20190725201708
2,3,8.0,aws,CPU,0.34,-0.745736185571,-2.193341722267647,20190725202019
3,4,8.0,aws,General,0.384,-0.64371880122,-1.67635104484375,20190725202046
4,5,2.0,google,General,0.095,-0.486716910813,-5.123335903294737,20190725202306
5,6,2.0,aws,CPU,0.085,-0.6872629258450001,-8.085446186411765,20190725202338
