,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.6063484952,-6.316130158333333,20190724132517
1,2,4.0,aws,Memory,0.252,-0.657146034054,-2.607722357357143,20190724132858
2,3,2.0,google,General,0.095,-0.47340622580499997,-4.983223429526316,20190724133141
3,4,2.0,aws,CPU,0.085,-0.682633404456,-8.030981228894117,20190724133401
4,5,2.0,google,CPU,0.0709,-0.472487588762,-6.664140885218617,20190724133648
5,6,8.0,aws,CPU,0.34,-0.7488252097789999,-2.202427087585294,20190724133914
6,7,2.0,aws,CPU,0.085,-0.683296229793,-8.038779174035293,20190724134216
7,8,2.0,aws,CPU,0.085,-0.6952799607109998,-8.179764243658822,20190724134530
