,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.608644684156,-6.3400487932916665,20190725191004
1,2,4.0,aws,Memory,0.252,-0.656287562541,-2.6043157243690476,20190725191007
2,3,8.0,aws,CPU,0.34,-0.7359263427779998,-2.1644892434647054,20190725191320
3,4,2.0,google,CPU,0.0709,-0.481676902703,-6.793750390733427,20190725191644
4,5,2.0,aws,General,0.096,-0.609071726829,-6.34449715446875,20190725191703
5,6,2.0,google,Memory,0.1184,-0.49207361527000004,-4.156027155996622,20190725191919
