,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.002592271463866589,-0.027002827748610302,20190719153012
1,2,4.0,aws,Memory,0.252,-0.002199234479865761,-0.008727120951848258,20190719153356
2,3,8.0,aws,CPU,0.34,-0.0019750545781964256,-0.005808984053518898,20190719153713
3,4,8.0,google,General,0.38,-0.0005681734627126003,-0.0014951933229278955,20190719154747
4,5,2.0,google,CPU,0.0709,-0.000611412091949197,-0.008623583807463992,20190719154528
5,6,2.0,aws,CPU,0.085,-0.001997102849200839,-0.02349532763765693,20190719155013
