,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.614041186921,-6.396262363760416,20190717181524
1,2,4.0,aws,Memory,0.252,-0.658555864401,-2.6133169222261903,20190717181736
2,3,2.0,aws,General,0.096,-0.61292070371,-6.384590663645833,20190717181954
3,4,2.0,aws,CPU,0.085,-0.687503065307,-8.08827135655294,20190717182211
4,5,2.0,aws,CPU,0.085,-0.680595505346,-8.007005945247059,20190717182413
5,6,8.0,aws,CPU,0.34,-0.73816090646,-2.171061489588235,20190717182622
6,7,2.0,google,CPU,0.0709,-0.48056101793300005,-6.778011536431594,20190717182821
