,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.602144541278,-6.272338971645833,20190725173015
1,2,4.0,aws,Memory,0.252,-0.651415574165,-2.584982437162698,20190725173017
2,3,8.0,aws,CPU,0.34,-0.738833582846,-2.1730399495470585,20190725173309
3,4,4.0,aws,General,0.192,-0.651511439145,-3.393288745546875,20190725173358
4,5,2.0,google,General,0.095,-0.481787079715,-5.071442944368421,20190725173600
5,6,2.0,aws,CPU,0.085,-0.6962582030550001,-8.191272977117647,20190725173647
