,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,google,General,0.095,-0.48329820362399994,-5.087349511831579,20190717151753
1,2,4.0,google,Memory,0.2368,-0.513033567759,-2.1665268908741555,20190717151756
2,3,8.0,google,CPU,0.2836,-0.523445904198,-1.8457189851833566,20190717151759
3,4,2.0,google,CPU,0.0709,-0.486716797196,-6.864834939294781,20190717152014
4,5,2.0,google,General,0.095,-0.491208235039,-5.170613000410526,20190717152026
5,6,2.0,google,General,0.095,-0.4764705602639999,-5.015479581726315,20190717152002
