,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.6073169932,-6.326218679166667,20190724134901
1,2,4.0,aws,Memory,0.252,-0.651943148198,-2.5870759849126985,20190724135248
2,3,8.0,aws,General,0.384,-0.646621418079,-1.6839099429140625,20190724135620
3,4,2.0,google,General,0.095,-0.455342163402,-4.793075404231579,20190724135940
4,5,2.0,aws,CPU,0.085,-0.682649312848,-8.031168386447058,20190724140151
5,6,2.0,aws,CPU,0.085,-0.6843775708840001,-8.051500833929412,20190724140440
6,7,2.0,aws,CPU,0.085,-0.681682604004,-8.01979534122353,20190724140814
7,8,2.0,aws,CPU,0.085,-0.701026861504,-8.247374841223529,20190724141054
8,9,2.0,aws,CPU,0.085,-0.700379039261,-8.239753403070587,20190724141348
