,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.615204105612,-6.408376100125,20190725182144
1,2,4.0,aws,Memory,0.252,-0.651375970037,-2.5848252779246033,20190725182148
2,3,8.0,aws,CPU,0.34,-0.734704261828,-2.1608948877294116,20190725182440
3,4,8.0,aws,General,0.384,-0.661729359039,-1.7232535391640624,20190725182549
4,5,2.0,google,General,0.095,-0.49270692161500007,-5.186388648578948,20190725182718
5,6,2.0,aws,CPU,0.085,-0.681791351232,-8.02107472037647,20190725182941
6,7,2.0,aws,CPU,0.085,-0.6859571083130002,-8.070083627211766,20190725181855
