,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.609385926833,-6.347770071177083,20190725200548
1,2,4.0,aws,Memory,0.252,-0.648236043378,-2.5723652515,20190725200552
2,3,8.0,aws,CPU,0.34,-0.7322767825690001,-2.15375524285,20190725200833
3,4,8.0,aws,General,0.384,-0.64948036561,-1.6913551187760416,20190725200929
4,5,2.0,google,General,0.095,-0.45663814386699997,-4.806717303863158,20190725201148
5,6,2.0,aws,CPU,0.085,-0.686514368305,-8.076639627117647,20190725201257
