,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.607549102434,-6.328636483687499,20190724125817
1,2,4.0,aws,Memory,0.252,-0.650964463835,-2.5831923168055555,20190724130123
2,3,2.0,aws,CPU,0.085,-0.701979645356,-8.258584063011764,20190724130433
3,4,2.0,aws,CPU,0.085,-0.679439389114,-7.993404577811765,20190724130749
4,5,2.0,aws,CPU,0.085,-0.68017350841,-8.002041275411765,20190724131038
5,6,2.0,aws,CPU,0.085,-0.6850017188300002,-8.058843750941177,20190724131352
6,7,2.0,aws,CPU,0.085,-0.680274473916,-8.003229104894118,20190724131702
7,8,2.0,google,CPU,0.0709,-0.479944614758,-6.769317556530324,20190724131936
8,9,8.0,aws,CPU,0.34,-0.743464237671,-2.1866595225617647,20190724132200
