,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.62404681983,-6.5004877065625,20190725184535
1,2,4.0,aws,Memory,0.252,-0.651708979263,-2.5861467431071428,20190725184538
2,3,8.0,aws,CPU,0.34,-0.74839434965,-2.2011598519117643,20190725184850
3,4,2.0,google,General,0.095,-0.488153618837,-5.138459145652631,20190725184924
4,5,8.0,aws,General,0.384,-0.655866896561,-1.7079867097942707,20190725185143
5,6,2.0,aws,CPU,0.085,-0.700882903107,-8.245681213023529,20190725185205
