1563374705,nan,-1,20000,0,0
1563374708,nan,-1,19999,1,0
1563374711,nan,-1,19998,2,0
1563374714,nan,-1,19997,3,0
1563374718,nan,-1,19997,3,0
1563374721,nan,-1,19997,3,0
1563374724,nan,-1,19997,3,0
1563374727,nan,-1,19997,3,0
1563374730,nan,-1,19997,3,0
1563374733,nan,-1,19997,3,0
1563374736,nan,-1,19997,3,0
1563374739,nan,-1,19997,3,0
1563374742,nan,-1,19997,3,0
1563374745,nan,-1,19997,3,0
1563374749,nan,-1,19997,3,0
1563374752,nan,-1,19997,3,0
1563374755,nan,-1,19997,3,0
1563374758,nan,-1,19997,3,0
1563374761,nan,-1,19997,3,0
1563374764,nan,-1,19997,3,0
1563374767,nan,-1,19997,3,0
1563374770,nan,-1,19997,3,0
1563374773,nan,-1,19997,3,0
1563374776,nan,-1,19997,3,0
1563374779,nan,-1,19997,3,0
1563374783,nan,-1,19997,3,0
1563374786,nan,-1,19997,3,0
1563374789,nan,-1,19997,3,0
1563374792,nan,-1,19997,3,0
1563374795,nan,-1,19997,3,0
1563374798,nan,-1,19997,3,0
1563374801,nan,-1,19997,3,0
1563374804,nan,-1,19997,3,0
1563374807,nan,-1,19997,3,0
1563374810,nan,-1,19997,3,0
1563374813,nan,-1,19997,3,0
1563374817,nan,-1,19997,3,0
1563374820,nan,-1,19997,3,0
1563374823,nan,-1,19997,3,0
1563374826,nan,-1,19997,3,0
1563374829,nan,-1,19997,3,0
1563374832,nan,-1,19997,3,0
1563374835,-5.115182,0,19997,1,2
1563374848,-5.115182,0,19997,1,3
1563374861,-5.115182,0,19997,2,3
1563374873,-5.115182,0,19997,3,3
1563374876,-5.115182,0,19997,3,3
1563374879,-5.115182,0,19997,3,3
1563374882,-5.115182,0,19997,3,3
1563374885,-5.115182,0,19997,3,3
1563374888,-5.115182,0,19997,3,3
1563374891,-5.115182,0,19997,3,3
1563374894,-5.115182,0,19997,3,3
1563374898,-5.115182,0,19997,3,3
1563374901,-5.115182,0,19997,3,3
1563374904,-5.115182,0,19997,3,3
1563374907,-5.115182,0,19997,3,3
1563374910,-5.115182,0,19997,3,3
1563374913,-5.115182,0,19997,3,3
1563374916,-5.115182,0,19997,3,3
1563374919,-5.115182,0,19997,3,3
1563374922,-5.115182,0,19997,3,3
1563374925,-5.115182,0,19997,3,3
1563374929,-5.115182,0,19997,3,3
1563374932,-5.115182,0,19997,3,3
1563374935,-5.115182,0,19997,3,3
1563374938,-5.115182,0,19997,3,3
1563374941,-5.115182,0,19997,3,3
1563374944,-5.115182,0,19997,3,3
1563374947,-5.115182,0,19997,3,3
1563374950,-5.115182,0,19997,3,3
1563374953,-5.115182,0,19997,3,3
1563374956,-5.115182,0,19997,3,3
1563374959,-5.115182,0,19997,3,3
1563374963,-5.115182,0,19997,3,3
1563374966,-5.115182,0,19997,3,3
1563374969,-5.115182,0,19997,3,3
1563374972,-5.115182,0,19997,3,3
1563374975,-5.115182,0,19997,3,3
1563374978,-5.115182,0,19997,3,3
1563374981,-5.115182,0,19997,2,4
1563374994,-5.115182,0,19997,2,5
1563375007,-6.745371,20002,19997,2,6
1563375020,-6.745371,20002,19997,3,6
1563375023,-6.745371,20002,19997,3,6
1563375026,-6.745371,20002,19997,3,6
1563375029,-6.745371,20002,19997,3,6
1563375032,-6.745371,20002,19997,3,6
1563375035,-6.745371,20002,19997,3,6
1563375038,-6.745371,20002,19997,3,6
1563375042,-6.745371,20002,19997,3,6
1563375045,-6.745371,20002,19997,3,6
1563375048,-6.745371,20002,19997,3,6
1563375051,-6.745371,20002,19997,3,6
1563375054,-6.745371,20002,19997,3,6
1563375057,-6.745371,20002,19997,3,6
1563375060,-6.745371,20002,19997,3,6
1563375063,-6.745371,20002,19997,3,6
1563375066,-6.745371,20002,19997,3,6
1563375069,-6.745371,20002,19997,3,6
1563375073,-6.745371,20002,19997,3,6
1563375076,-6.745371,20002,19997,3,6
1563375079,-6.745371,20002,19997,3,6
1563375082,-6.745371,20002,19997,3,6
1563375085,-6.745371,20002,19997,3,6
1563375088,-6.745371,20002,19997,3,6
1563375091,-6.745371,20002,19997,3,6
1563375094,-6.745371,20002,19997,3,6
1563375097,-6.745371,20002,19997,3,6
1563375100,-6.745371,20002,19997,3,6
1563375104,-6.745371,20002,19997,3,6
1563375107,-6.745371,20002,19997,3,6
1563375110,-6.745371,20002,19997,3,6
1563375113,-6.745371,20002,19997,2,7
