,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,google,General,0.095,-0.485942329613,-5.115182416978947,20190717154507
1,2,4.0,google,Memory,0.2368,-0.525766176599,-2.2202963538809124,20190717154510
2,3,8.0,google,CPU,0.2836,-0.522927270278,-1.8438902337023977,20190717154513
3,4,2.0,google,General,0.095,-0.476282576278,-5.013500802926316,20190717154727
4,5,4.0,google,General,0.19,-0.506305075596,-2.6647635557684213,20190717154739
5,6,2.0,google,CPU,0.0709,-0.4782467784450001,-6.745370640973202,20190717154751
6,7,8.0,google,General,0.38,-0.475176177507,-1.250463625018421,20190717154953
