,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.608993749955,-6.343684895364583,20190725202746
1,2,4.0,aws,Memory,0.252,-0.662226382698,-2.62788247102381,20190725202749
2,3,8.0,aws,CPU,0.34,-0.746242027786,-2.194829493488235,20190725203101
3,4,2.0,aws,CPU,0.085,-0.700225453027,-8.2379465062,20190725203120
4,5,2.0,google,General,0.095,-0.483144939473,-5.085736204978947,20190725203351
5,6,2.0,aws,CPU,0.085,-0.689299646979,-8.109407611517646,20190725203425
