,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,google,General,0.095,-0.48990431463200007,-5.156887522442106,20190726010855
1,2,4.0,google,Memory,0.2368,-0.520054510496,-2.1961761422972974,20190726011123
2,3,8.0,google,General,0.38,-0.517470601111,-1.3617647397657893,20190726011349
3,4,2.0,google,General,0.095,-0.48581502276,-5.113842344842105,20190726011606
4,5,2.0,google,CPU,0.0709,-0.47093351208499995,-6.642221609097319,20190726011840
5,6,2.0,google,CPU,0.0709,-0.477503662252,-6.73488945348378,20190726012115
6,7,2.0,google,CPU,0.0709,-0.482480951598,-6.805090995740478,20190726012401
7,8,2.0,google,CPU,0.0709,-0.483024560983,-6.812758264922426,20190726012930
