,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,google,General,0.095,-0.481820353007,-5.0717931895473685,20190717155306
1,2,4.0,google,Memory,0.2368,-0.5095731369,-2.1519135848817563,20190717155309
2,3,8.0,google,CPU,0.2836,-0.517355192094,-1.8242425673272216,20190717155313
3,4,2.0,google,CPU,0.0709,-0.474619414639,-6.694208951184766,20190717155529
4,5,2.0,google,General,0.095,-0.47992124989199997,-5.051802630442105,20190717155543
5,6,8.0,google,General,0.38,-0.53628081364,-1.4112652990526315,20190717155739
6,7,2.0,google,General,0.095,-0.4796074651319999,-5.04849963296842,20190717155516
