,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.600195202516,-6.252033359541667,20190725205220
1,2,4.0,aws,Memory,0.252,-0.654732829199,-2.5981461476150796,20190725205221
2,3,8.0,aws,CPU,0.34,-0.72829929008,-2.142056735529412,20190725205523
3,4,2.0,google,General,0.095,-0.48324404470199994,-5.086779417915789,20190725205604
4,5,2.0,aws,CPU,0.085,-0.684156165441,-8.048896064011764,20190725205842
5,6,8.0,aws,General,0.384,-0.66186522986,-1.7236073694270833,20190725205852
