,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.609141836012,-6.345227458458333,20190716225825
1,2,4.0,aws,Memory,0.252,-0.654251414618,-2.5962357722936504,20190716225828
2,3,8.0,aws,CPU,0.34,-0.737729949767,-2.169793969902941,20190716225831
3,4,2.0,google,General,0.095,-0.48910756483599993,-5.14850068248421,20190716230125
4,5,2.0,aws,CPU,0.085,-0.684311461473,-8.050723076152941,20190716230134
5,6,2.0,google,CPU,0.0709,-0.472898606081,-6.669938026530324,20190716230142
