,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,google,General,0.095,-0.468957158497,-4.936391142073684,20190717144601
1,2,4.0,google,Memory,0.2368,-0.508453586956,-2.147185755726351,20190717144604
2,3,8.0,google,CPU,0.2836,-0.499707507501,-1.7620151886495063,20190717144608
3,4,2.0,google,CPU,0.0709,-0.458583666285,-6.468034785401975,20190717144811
4,5,2.0,google,General,0.095,-0.488590610411,-5.1430590569578944,20190717144823
5,6,8.0,google,General,0.38,-0.514662915104,-1.3543760923789472,20190717144835
