,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,google,General,0.095,-0.474519337088,-4.9949403904,20190726023822
1,2,4.0,google,Memory,0.2368,-0.506735666635,-2.1399310246410472,20190726024042
2,3,8.0,google,General,0.38,-0.513280243344,-1.3507374824842107,20190726024259
3,4,2.0,google,CPU,0.0709,-0.487757699861,-6.8795162180677005,20190726024510
4,5,2.0,google,CPU,0.0709,-0.477461290308,-6.73429182380818,20190726024728
5,6,2.0,google,CPU,0.0709,-0.466633582468,-6.58157380067701,20190726024958
6,7,8.0,google,CPU,0.2836,-0.507427518224,-1.7892366651057827,20190726025225
7,8,2.0,google,Memory,0.1184,-0.48237539526600004,-4.074116514070946,20190726025443
8,9,2.0,google,CPU,0.0709,-0.480601089254,-6.778576717263752,20190726025726
