,Job_number,vCPUs,Provider,Category,Price,Score,Value,Timestamp
0,1,2.0,aws,General,0.096,-0.600694408,-6.257233416666666,20190725171657
1,2,4.0,aws,Memory,0.252,-0.647215233857,-2.5683144200674604,20190725171658
2,3,8.0,aws,CPU,0.34,-0.7244397652080001,-2.1307051917882354,20190725172021
3,4,2.0,aws,CPU,0.085,-0.683282538423,-8.038618099094117,20190725172056
4,5,8.0,aws,CPU,0.34,-0.744668657157,-2.190201932814706,20190725172354
5,6,2.0,google,CPU,0.0709,-0.47301936295,-6.6716412263751765,20190725172407
